,PCS_OFF_ID,tip_id,matched_tip_id
1285,1144310.0,,728
1286,1250727.0,,728
1287,1227410.0,,728
1288,881254.0,,729
1289,175212.0,,729
1290,349121.0,,729
1291,1672121.0,,729
1292,1185348.0,,731
1293,886615.0,,731
1294,920129.0,,731
1295,938045.0,,731
1296,1723842.0,,734
1297,1821133.0,,734
1298,1362791.0,,734
1299,1468898.0,,734
1300,1849063.0,,736
1301,1735092.0,,736
1302,1225150.0,,736
1303,1507104.0,,736
1304,1797711.0,,737
1305,1290569.0,,737
1306,1339047.0,,737
1307,1215754.0,,737
1308,730444.0,,738
1309,930606.0,,738
1310,954816.0,,738
1311,889454.0,,738
1312,507458.0,,740
1313,505495.0,,740
1314,1400933.0,,740
1315,685032.0,,740
1316,373720.0,,741
1317,291503.0,,741
1318,472757.0,,741
1319,299812.0,,741
1320,1045240.0,,744
1321,1604913.0,,744
1322,378113.0,,744
1323,1781300.0,,744
1324,1314010.0,,746
1325,1129942.0,,746
1326,934609.0,,746
1327,528102.0,,746
1328,1071419.0,,748
1329,1436018.0,,748
1330,1099456.0,,748
1331,1690244.0,,748
1332,1894722.0,,751
1333,851085.0,,751
1334,660122.0,,751
1335,524872.0,,751
1336,1643077.0,,756
1337,1471804.0,,756
1338,1831285.0,,756
1339,1148000.0,,756
1340,698917.0,,760
1341,873767.0,,760
1342,832114.0,,760
1343,1360793.0,,760
1344,932344.0,,764
1345,821168.0,,764
1346,1550166.0,,764
1347,818585.0,,764
1348,941028.0,,769
1349,863063.0,,769
1350,1635782.0,,769
1351,906891.0,,769
1352,259895.0,,779
1353,1503055.0,,779
1354,1863635.0,,781
1355,1354429.0,,781
1356,1696430.0,,781
1357,927638.0,,781
1358,1489994.0,,782
1359,1892139.0,,782
1360,1327134.0,,782
1361,1304394.0,,782
1362,369592.0,,787
1363,1368833.0,,787
1364,500725.0,,787
1365,937288.0,,787
1366,1788876.0,,791
1367,1135351.0,,791
1368,1084397.0,,791
1369,1257239.0,,791
1370,454823.0,,792
1371,871056.0,,792
1372,1475132.0,,792
1373,678845.0,,792
1374,834466.0,,794
1375,876646.0,,794
1376,740888.0,,794
1377,781744.0,,794
1378,511374.0,,795
1379,1477501.0,,795
1380,433629.0,,795
1381,1000166.0,,795
1382,937600.0,,797
1383,1774774.0,,799
1384,1076297.0,,799
1385,523776.0,,803
1386,,1478.0,803
1387,1834475.0,,803
1388,477287.0,,803
1389,815088.0,,816
1390,859355.0,,816
1391,737370.0,,816
1392,1065536.0,,816
1393,1418087.0,,817
1394,809530.0,,820
1395,924654.0,,820
1396,908121.0,,820
1397,918169.0,,822
1398,781606.0,,822
1399,913503.0,,822
1400,,1222.0,822
1401,1866944.0,,824
1402,1338461.0,,824
1403,1823070.0,,824
1404,1531947.0,,824
1405,1082796.0,,825
1406,1344069.0,,825
1407,,2271.0,827
1408,924207.0,,827
1409,872119.0,,827
1410,724175.0,,827
1411,1274924.0,,828
1412,893523.0,,828
1413,518910.0,,828
1414,837291.0,,828
1415,898944.0,,830
1416,683047.0,,830
1417,727874.0,,830
1418,934392.0,,830
1419,907830.0,,834
1420,897432.0,,834
1421,851448.0,,834
1422,947701.0,,834
1423,703529.0,,835
1424,855848.0,,835
1425,766409.0,,835
1426,927894.0,,835
1427,194359.0,,838
1428,1789097.0,,842
1429,1658492.0,,842
1430,685201.0,,842
1431,388044.0,,842
1432,806016.0,,843
1433,1474908.0,,843
1434,1775472.0,,843
1435,896250.0,,846
1436,1383835.0,,847
1437,1017438.0,,847
1438,1498896.0,,847
1439,1742175.0,,847
1440,1341795.0,,850
1441,940316.0,,850
1442,,2258.0,850
1443,911167.0,,850
1444,376309.0,,851
1445,461744.0,,851
1446,364436.0,,851
1447,1262094.0,,851
1448,1583343.0,,853
1449,1623241.0,,853
1450,1107301.0,,853
1451,1089382.0,,853
1452,,1903.0,856
1453,,1945.0,856
1454,,2103.0,856
1455,939836.0,,856
1456,445055.0,,859
1457,780731.0,,859
1458,1623177.0,,859
1459,198208.0,,861
1460,861272.0,,861
1461,1232098.0,,862
1462,863538.0,,862
1463,238757.0,,862
1464,1322743.0,,862
1465,1536636.0,,865
1466,1343979.0,,865
1467,1788671.0,,865
1468,1518384.0,,865
1469,1264848.0,,866
1470,1082984.0,,866
1471,1280501.0,,866
1472,1781398.0,,866
1473,1753723.0,,867
1474,1485621.0,,867
1475,1556977.0,,868
1476,1876335.0,,868
1477,904106.0,,868
1478,1715078.0,,868
1479,858945.0,,869
1480,274905.0,,869
1481,1530967.0,,869
1482,361132.0,,869
1483,520315.0,,873
1484,391357.0,,873
1485,1371257.0,,873
1486,736820.0,,873
1487,842800.0,,875
1488,474611.0,,882
1489,502184.0,,882
1490,439019.0,,882
1491,681233.0,,882
1492,429513.0,,885
1493,1352219.0,,885
1494,900313.0,,885
1495,524976.0,,885
1496,1561784.0,,888
1497,860270.0,,888
1498,1105268.0,,888
1499,1103673.0,,888
1500,1264489.0,,892
1501,715504.0,,892
1502,936773.0,,892
1503,934423.0,,892
1504,243015.0,,893
1505,201568.0,,893
1506,849996.0,,893
1507,334347.0,,893
1508,,2271.0,900
1509,710419.0,,900
1510,883787.0,,900
1511,,2116.0,900
1512,888879.0,,901
1513,1302249.0,,904
1514,1689667.0,,904
1515,1202204.0,,904
1516,1533297.0,,904
1517,853457.0,,906
1518,865609.0,,906
1519,796993.0,,906
1520,1566975.0,,906
1521,428901.0,,909
1522,737202.0,,909
1523,709467.0,,909
1524,235983.0,,912
1525,684936.0,,912
1526,775574.0,,912
1527,336310.0,,912
1528,789468.0,,921
1529,741551.0,,921
1530,757570.0,,921
1531,727031.0,,921
1532,1122551.0,,924
1533,838132.0,,924
1534,818503.0,,924
1535,845456.0,,924
1536,1693051.0,,927
1537,1319786.0,,927
1538,1560979.0,,927
1539,1168567.0,,927
1540,1688336.0,,928
1541,1608829.0,,928
1542,221612.0,,928
1543,1799638.0,,928
1544,890241.0,,930
1545,909968.0,,930
1546,895564.0,,930
1547,955345.0,,930
1548,334332.0,,931
1549,501259.0,,931
1550,883457.0,,931
1551,894116.0,,931
1552,568804.0,,933
1553,189360.0,,933
1554,1912356.0,,933
1555,228768.0,,933
1556,838042.0,,937
1557,852757.0,,937
1558,1231057.0,,937
1559,845671.0,,937
1560,842916.0,,938
1561,1128607.0,,943
1562,1066988.0,,943
1563,1542535.0,,945
1564,682417.0,,945
1565,844594.0,,945
1566,,1983.0,945
1567,,1693.0,946
1568,,1549.0,946
1569,934536.0,,946
1570,,974.0,946
1571,1626808.0,,951
1572,1802181.0,,951
1573,1368270.0,,951
1574,1010011.0,,951
1575,813870.0,,953
1576,660130.0,,953
1577,896352.0,,953
1578,857712.0,,953
1579,,1612.0,956
1580,,1708.0,956
1581,,1918.0,957
1582,,1824.0,957
1583,,2237.0,957
1584,,1570.0,957
1585,,1498.0,958
1586,,1819.0,958
1587,,1510.0,958
1588,844145.0,,959
1589,1615719.0,,959
1590,764129.0,,959
1591,1694137.0,,959
1592,,1505.0,963
1593,950173.0,,963
1594,915952.0,,963
1595,914124.0,,965
1596,1254204.0,,965
1597,1253768.0,,965
1598,818386.0,,965
1599,925609.0,,966
1600,685296.0,,966
1601,826314.0,,966
1602,715272.0,,966
1603,1496165.0,,967
1604,1481090.0,,967
1605,797251.0,,967
1606,1015519.0,,967
1607,864280.0,,968
1608,769115.0,,968
1609,702516.0,,968
1610,681712.0,,968
1611,669991.0,,969
1612,879980.0,,969
1613,660373.0,,969
1614,486042.0,,969
1615,1097217.0,,970
1616,1404873.0,,971
1617,1093546.0,,971
1618,769177.0,,975
1619,851623.0,,975
1620,688969.0,,975
1621,1904466.0,,975
1622,226321.0,,976
1623,1329591.0,,976
1624,706746.0,,976
1625,1858257.0,,976
1626,449625.0,,977
1627,783635.0,,978
1628,145589.0,,978
1629,1560662.0,,978
1630,1907684.0,,978
1631,663475.0,,979
1632,750214.0,,979
1633,859694.0,,979
1634,,1320.0,979
1635,370555.0,,980
1636,1614921.0,,980
1637,693337.0,,980
1638,363902.0,,980
1639,837631.0,,981
1640,836987.0,,981
1641,459685.0,,981
1642,1473310.0,,981
1643,413545.0,,985
1644,439340.0,,985
1645,813276.0,,985
1646,884178.0,,985
1647,1285784.0,,986
1648,1300156.0,,986
1649,402259.0,,986
1650,1070904.0,,986
1651,1114462.0,,992
1652,1626859.0,,992
1653,1709393.0,,992
1654,1702282.0,,992
1655,742241.0,,993
1656,907216.0,,993
1657,911603.0,,993
1658,699061.0,,993
1659,937132.0,,995
1660,912097.0,,995
1661,832839.0,,995
1662,908999.0,,995
1663,153195.0,,997
1664,269189.0,,997
1665,1650743.0,,997
1666,1664840.0,,997
1667,911774.0,,999
1668,861903.0,,999
1669,935035.0,,999
1670,863073.0,,999
1671,863258.0,,1000
1672,892280.0,,1000
1673,1776750.0,,1005
1674,400519.0,,1008
1675,673983.0,,1008
1676,898298.0,,1008
1677,831926.0,,1008
1678,367928.0,,1010
1679,314901.0,,1010
1680,1197562.0,,1010
1681,1112715.0,,1010
1682,1005913.0,,1011
1683,667603.0,,1011
1684,1096167.0,,1011
1685,1737248.0,,1011
1686,758772.0,,1012
1687,163726.0,,1012
1688,790480.0,,1012
1689,525759.0,,1012
1690,1281482.0,,1013
1691,329656.0,,1013
1692,1147597.0,,1013
1693,1074221.0,,1013
1694,782132.0,,1014
1695,772552.0,,1016
1696,874534.0,,1016
1697,,1819.0,1017
1698,,1729.0,1017
1699,,2194.0,1017
1700,,1510.0,1017
1701,1650986.0,,1018
1702,1257207.0,,1018
1703,1568692.0,,1018
1704,848466.0,,1018
1705,,1903.0,1021
1706,,1782.0,1021
1707,,2103.0,1021
1708,,1422.0,1021
1709,937153.0,,1022
1710,933568.0,,1022
1711,917970.0,,1022
1712,935428.0,,1022
1713,940465.0,,1023
1714,,1693.0,1023
1715,,974.0,1023
1716,,1549.0,1023
1717,901232.0,,1024
1718,932333.0,,1024
1719,749989.0,,1024
1720,765920.0,,1024
1721,322201.0,,1027
1722,1847312.0,,1027
1723,379087.0,,1027
1724,1525385.0,,1027
1725,899807.0,,1028
1726,109922.0,,1028
1727,936348.0,,1028
1728,890204.0,,1028
1729,1684502.0,,1029
1730,1195740.0,,1029
1731,1082574.0,,1029
1732,1026481.0,,1029
1733,1886129.0,,1030
1734,765563.0,,1032
1735,902597.0,,1032
1736,812716.0,,1032
1737,805475.0,,1032
1738,879239.0,,1033
1739,392112.0,,1033
1740,362060.0,,1033
1741,909187.0,,1033
1742,756009.0,,1035
1743,1612924.0,,1035
1744,1770413.0,,1035
1745,1653980.0,,1037
1746,1540844.0,,1037
1747,1027127.0,,1037
1748,1072005.0,,1037
1749,1728505.0,,1040
1750,941290.0,,1040
1751,295688.0,,1040
1752,1220645.0,,1040
1753,903076.0,,1046
1754,905124.0,,1046
1755,872094.0,,1046
1756,903350.0,,1046
1757,539867.0,,1047
1758,1316426.0,,1047
1759,685362.0,,1047
1760,938780.0,,1047
1761,920296.0,,1048
1762,841071.0,,1048
1763,934636.0,,1048
1764,,1418.0,1048
1765,920484.0,,1049
1766,909775.0,,1049
1767,889550.0,,1049
1768,830198.0,,1049
1769,1101773.0,,1050
1770,1034120.0,,1050
1771,1881713.0,,1050
1772,1285984.0,,1050
1773,889597.0,,1052
1774,901075.0,,1052
1775,1769220.0,,1052
1776,787740.0,,1052
1777,1091674.0,,1053
1778,1649472.0,,1053
1779,1255952.0,,1053
1780,1123796.0,,1053
1781,1011390.0,,1058
1782,1694357.0,,1058
1783,1872426.0,,1058
1784,1801872.0,,1058
1785,913531.0,,1059
1786,482335.0,,1059
1787,,1829.0,1059
1788,927823.0,,1059
1789,,1829.0,1060
1790,1619377.0,,1061
1791,334358.0,,1062
1792,1803042.0,,1062
1793,240545.0,,1062
1794,233356.0,,1062
1795,1703519.0,,1063
1796,1186185.0,,1063
1797,1561745.0,,1063
1798,1045622.0,,1063
1799,917803.0,,1064
1800,899632.0,,1064
1801,845329.0,,1064
1802,880697.0,,1064
1803,916608.0,,1065
1804,717823.0,,1065
1805,737631.0,,1065
1806,465745.0,,1065
1807,,1834.0,1068
1808,,1150.0,1068
1809,,2296.0,1068
1810,,1072.0,1068
1811,1134349.0,,1070
1812,1732685.0,,1070
1813,259154.0,,1070
1814,1552620.0,,1070
1815,464760.0,,1073
1816,853493.0,,1073
1817,675331.0,,1073
1818,511258.0,,1073
1819,1388948.0,,1075
1820,838241.0,,1075
1821,1664023.0,,1075
1822,813874.0,,1075
1823,,1945.0,1078
1824,,1903.0,1078
1825,,2129.0,1078
1826,,1782.0,1078
1827,1053548.0,,1079
1828,932498.0,,1079
1829,1099261.0,,1079
1830,249743.0,,1079
1831,510522.0,,1080
1832,883281.0,,1080
1833,414195.0,,1080
1834,410748.0,,1080
1835,866448.0,,1082
1836,,1819.0,1083
1837,,1729.0,1083
1838,,2194.0,1083
1839,,1510.0,1083
1840,740458.0,,1084
1841,851770.0,,1084
1842,530602.0,,1084
1843,1031696.0,,1084
1844,,1945.0,1085
1845,,1903.0,1085
1846,,2129.0,1085
1847,,1782.0,1085
1848,375002.0,,1088
1849,573661.0,,1088
1850,456219.0,,1088
1851,473718.0,,1088
1852,1503287.0,,1091
1853,,1375.0,1098
1854,480558.0,,1098
1855,,2301.0,1098
1856,939624.0,,1098
1857,824156.0,,1099
1858,679307.0,,1099
1859,529050.0,,1099
1860,1151720.0,,1099
1861,,1984.0,1101
1862,,1515.0,1101
1863,,1369.0,1101
1864,,1341.0,1101
1865,1318082.0,,1102
1866,1765632.0,,1102
1867,1577872.0,,1102
1868,63449.0,,1102
1869,1148574.0,,1105
1870,710697.0,,1105
1871,759485.0,,1105
1872,1081658.0,,1105
1873,258647.0,,1113
1874,,1903.0,1116
1875,,1782.0,1116
1876,,2103.0,1116
1877,,1422.0,1116
1878,,1612.0,1118
1879,,1708.0,1118
1880,384612.0,,1120
1881,1804535.0,,1120
1882,1793076.0,,1120
1883,904778.0,,1120
1884,1709553.0,,1121
1885,1914060.0,,1131
1886,913738.0,,1133
1887,937844.0,,1135
1888,920300.0,,1135
1889,952807.0,,1135
1890,927129.0,,1135
1891,1098656.0,,1139
1892,1166265.0,,1139
1893,1692420.0,,1140
1894,193294.0,,1140
1895,1205112.0,,1140
1896,1485926.0,,1140
1897,902433.0,,1142
1898,416126.0,,1142
1899,458259.0,,1142
1900,893785.0,,1142
1901,1338062.0,,1143
1902,884683.0,,1144
1903,860524.0,,1144
1904,924868.0,,1144
1905,1492837.0,,1145
1906,1469349.0,,1145
1907,1004030.0,,1145
1908,1855696.0,,1145
1909,,1612.0,1148
1910,,1708.0,1148
1911,195463.0,,1149
1912,1862478.0,,1152
1913,868443.0,,1156
1914,463570.0,,1156
1915,511683.0,,1156
1916,909901.0,,1156
1917,746987.0,,1157
1918,917591.0,,1157
1919,660781.0,,1157
1920,922813.0,,1157
1921,1449274.0,,1165
1922,1857882.0,,1165
1923,924381.0,,1166
1924,784697.0,,1166
1925,815335.0,,1166
1926,907832.0,,1166
1927,895265.0,,1171
1928,913681.0,,1171
1929,927217.0,,1171
1930,882848.0,,1171
1931,932670.0,,1173
1932,924831.0,,1173
1933,918644.0,,1173
1934,718852.0,,1173
1935,920746.0,,1174
1936,899395.0,,1174
1937,859077.0,,1174
1938,921355.0,,1174
1939,,1612.0,1175
1940,,1708.0,1175
1941,,1675.0,1175
1942,1168827.0,,1176
1943,1727413.0,,1176
1944,889353.0,,1177
1945,498056.0,,1177
1946,1820480.0,,1177
1947,304629.0,,1177
1948,819650.0,,1178
1949,923480.0,,1178
1950,885105.0,,1178
1951,808985.0,,1178
1952,,974.0,1179
1953,,1549.0,1179
1954,795125.0,,1180
1955,1268665.0,,1180
1956,916122.0,,1180
1957,891776.0,,1180
1958,,2296.0,1184
1959,,1834.0,1184
1960,,1593.0,1184
1961,,2286.0,1184
1962,1032014.0,,1185
1963,1001918.0,,1185
1964,1334374.0,,1185
1965,1014507.0,,1185
1966,,1626.0,1186
1967,,1515.0,1186
1968,,1969.0,1186
1969,,1321.0,1186
1970,1732611.0,,1188
1971,1864241.0,,1188
1972,1365938.0,,1188
1973,1378366.0,,1190
1974,1355107.0,,1190
1975,1165384.0,,1190
1976,1478462.0,,1190
1977,909114.0,,1192
1978,930207.0,,1192
1979,883673.0,,1192
1980,762788.0,,1192
1981,,1498.0,1195
1982,,1819.0,1195
1983,,1510.0,1195
1984,1100582.0,,1196
1985,799451.0,,1197
1986,766111.0,,1197
1987,765335.0,,1197
1988,886822.0,,1197
1989,663753.0,,1198
1990,849050.0,,1198
1991,658055.0,,1198
1992,898189.0,,1198
1993,1509053.0,,1199
1994,1704677.0,,1199
1995,1510974.0,,1200
1996,1685364.0,,1200
1997,1024553.0,,1200
1998,1908285.0,,1200
1999,,1492.0,1202
2000,,1478.0,1202
2001,369569.0,,1202
2002,1422735.0,,1202
2003,179428.0,,1203
2004,1795737.0,,1203
2005,1507620.0,,1203
2006,296346.0,,1203
2007,818906.0,,1204
2008,841054.0,,1206
2009,840419.0,,1206
2010,832431.0,,1206
2011,928675.0,,1206
2012,1869047.0,,1207
2013,1373337.0,,1207
2014,1446662.0,,1207
2015,878000.0,,1207
2016,211968.0,,1210
2017,1763265.0,,1210
2018,1258259.0,,1210
2019,1671212.0,,1210
2020,1661670.0,,1211
2021,905553.0,,1211
2022,1633538.0,,1211
2023,1488267.0,,1211
2024,753194.0,,1213
2025,1390408.0,,1213
2026,484451.0,,1213
2027,,2027.0,1213
2028,865263.0,,1214
2029,688888.0,,1214
2030,922704.0,,1214
2031,1288786.0,,1218
2032,,2116.0,1219
2033,,2271.0,1219
2034,802377.0,,1219
2035,813396.0,,1219
2036,1097794.0,,1221
2037,709411.0,,1223
2038,882972.0,,1223
2039,881042.0,,1223
2040,880363.0,,1223
2041,939904.0,,1225
2042,931338.0,,1225
2043,766483.0,,1225
2044,930886.0,,1225
2045,926510.0,,1226
2046,916486.0,,1226
2047,,2256.0,1226
2048,867974.0,,1226
2049,824334.0,,1228
2050,930463.0,,1228
2051,793978.0,,1228
2052,932770.0,,1228
2053,886428.0,,1229
2054,257785.0,,1229
2055,1671245.0,,1229
2056,554272.0,,1229
2057,712846.0,,1230
2058,919510.0,,1230
2059,768791.0,,1230
2060,703224.0,,1230
2061,,1831.0,1231
2062,,1291.0,1231
2063,,2079.0,1231
2064,,1222.0,1231
2065,930482.0,,1232
2066,888170.0,,1232
2067,837429.0,,1232
2068,859783.0,,1232
2069,881980.0,,1237
2070,,2100.0,1238
2071,,1822.0,1238
2072,,2206.0,1238
2073,,1782.0,1238
2074,861675.0,,1244
2075,906769.0,,1244
2076,1506601.0,,1244
2077,,1528.0,1244
2078,850875.0,,1248
2079,1326928.0,,1248
2080,730838.0,,1248
2081,937616.0,,1248
2082,,1626.0,1249
2083,,1515.0,1249
2084,,1969.0,1249
2085,,1321.0,1249
2086,1509596.0,,1250
2087,113857.0,,1250
2088,1543445.0,,1250
2089,1259412.0,,1250
2090,1568452.0,,1251
2091,900225.0,,1251
2092,475821.0,,1251
2093,1485418.0,,1251
2094,880162.0,,1252
2095,895044.0,,1252
2096,884502.0,,1252
2097,867826.0,,1252
2098,940378.0,,1253
2099,947189.0,,1253
2100,756693.0,,1253
2101,920511.0,,1253
2102,1579423.0,,1255
2103,1200256.0,,1255
2104,890267.0,,1255
2105,1050542.0,,1255
2106,1305625.0,,1259
2107,1552551.0,,1259
2108,1142532.0,,1259
2109,1404493.0,,1260
2110,1399604.0,,1260
2111,1061652.0,,1260
2112,1355226.0,,1260
2113,,2079.0,1262
2114,,1932.0,1262
2115,,1291.0,1262
2116,,1831.0,1262
2117,756638.0,,1263
2118,1220883.0,,1263
2119,728733.0,,1263
2120,483246.0,,1263
2121,1813603.0,,1264
2122,1583334.0,,1264
2123,1802210.0,,1264
2124,1900682.0,,1264
2125,,1768.0,1267
2126,905622.0,,1267
2127,903799.0,,1267
2128,1451028.0,,1268
2129,908884.0,,1268
2130,1781546.0,,1268
2131,351733.0,,1268
2132,519048.0,,1269
2133,525009.0,,1269
2134,722107.0,,1269
2135,678819.0,,1269
2136,753861.0,,1272
2137,,1369.0,1272
2138,,1341.0,1272
2139,,1134.0,1272
2140,890720.0,,1273
2141,878871.0,,1273
2142,855182.0,,1273
2143,1331314.0,,1273
2144,1393302.0,,1275
2145,1577010.0,,1275
2146,1176938.0,,1275
2147,845661.0,,1279
2148,1112668.0,,1279
2149,1021731.0,,1279
2150,1430141.0,,1279
2151,928040.0,,1283
2152,934703.0,,1283
2153,,1418.0,1284
2154,920961.0,,1284
2155,,1949.0,1284
2156,448098.0,,1287
2157,852287.0,,1287
2158,520420.0,,1287
2159,,2027.0,1287
2160,,1515.0,1288
2161,,1369.0,1288
2162,,1642.0,1288
2163,,1341.0,1288
2164,293130.0,,1290
2165,1751617.0,,1290
2166,1049848.0,,1290
2167,270011.0,,1290
2168,1608795.0,,1297
2169,85941.0,,1297
2170,118232.0,,1297
2171,1031977.0,,1297
2172,926038.0,,1298
2173,879081.0,,1298
2174,1154524.0,,1298
2175,1510793.0,,1298
2176,1425457.0,,1301
2177,383138.0,,1301
2178,723760.0,,1301
2179,1177841.0,,1301
2180,753286.0,,1304
2181,843336.0,,1304
2182,890992.0,,1304
2183,1754313.0,,1304
2184,1543238.0,,1306
2185,1432509.0,,1306
2186,1785466.0,,1306
2187,1411455.0,,1306
2188,917898.0,,1307
2189,834482.0,,1309
2190,701173.0,,1309
2191,1459431.0,,1309
2192,,1494.0,1309
2193,851929.0,,1310
2194,1880789.0,,1311
2195,1825534.0,,1312
2196,1274167.0,,1312
2197,1901371.0,,1312
2198,841999.0,,1312
2199,904817.0,,1315
2200,406778.0,,1315
2201,361334.0,,1315
2202,781696.0,,1315
2203,933470.0,,1316
2204,,2159.0,1318
2205,472896.0,,1318
2206,509186.0,,1318
2207,,1547.0,1318
2208,,1903.0,1319
2209,,1782.0,1319
2210,,2103.0,1319
2211,,1422.0,1319
2212,,1369.0,1322
2213,,1341.0,1322
2214,,1984.0,1322
2215,,1134.0,1322
2216,,1903.0,1325
2217,,1782.0,1325
2218,,2103.0,1325
2219,,1422.0,1325
2220,,1604.0,1327
2221,1247115.0,,1329
2222,1834685.0,,1329
2223,1002579.0,,1329
2224,1718541.0,,1329
2225,862368.0,,1330
2226,920607.0,,1330
2227,874107.0,,1330
2228,914487.0,,1334
2229,1457004.0,,1334
2230,919270.0,,1334
2231,881700.0,,1338
2232,929258.0,,1338
2233,910266.0,,1338
2234,934970.0,,1338
2235,,1321.0,1339
2236,,1969.0,1339
2237,,1686.0,1339
2238,914860.0,,1342
2239,905125.0,,1342
2240,932522.0,,1342
2241,868904.0,,1342
2242,,1626.0,1344
2243,,1515.0,1344
2244,,1969.0,1344
2245,,1321.0,1344
2246,921592.0,,1345
2247,938646.0,,1345
2248,924585.0,,1345
2249,,1803.0,1346
2250,1338287.0,,1349
2251,1561325.0,,1349
2252,708222.0,,1349
2253,1157985.0,,1349
2254,,1557.0,1350
2255,754005.0,,1350
2256,853811.0,,1350
2257,882039.0,,1351
2258,1107441.0,,1354
2259,768441.0,,1354
2260,474002.0,,1354
2261,519631.0,,1354
2262,,974.0,1356
2263,,1549.0,1356
2264,891320.0,,1358
2265,882861.0,,1358
2266,923497.0,,1358
2267,865607.0,,1358
2268,920605.0,,1360
2269,759376.0,,1360
2270,1807292.0,,1362
2271,329823.0,,1363
2272,1363149.0,,1363
2273,223324.0,,1363
2274,1186626.0,,1365
2275,1542583.0,,1365
2276,1499471.0,,1365
2277,1583484.0,,1365
2278,710158.0,,1367
2279,519925.0,,1367
2280,425702.0,,1367
2281,522272.0,,1367
2282,762286.0,,1370
2283,896350.0,,1370
2284,425303.0,,1370
2285,1321845.0,,1370
2286,392120.0,,1371
2287,461075.0,,1371
2288,909175.0,,1371
2289,221678.0,,1372
2290,1852943.0,,1372
2291,1024254.0,,1372
2292,1787944.0,,1372
2293,1883683.0,,1373
2294,1788409.0,,1373
2295,1864979.0,,1373
2296,,1848.0,1374
2297,,1637.0,1374
2298,,2299.0,1374
2299,,1382.0,1374
2300,1468923.0,,1380
2301,1045347.0,,1380
2302,248299.0,,1380
2303,1748112.0,,1380
2304,879159.0,,1381
2305,863914.0,,1381
2306,923528.0,,1381
2307,,2216.0,1381
2308,,1390.0,1383
2309,,2177.0,1383
2310,,1894.0,1383
2311,509428.0,,1385
2312,663361.0,,1385
2313,886751.0,,1385
2314,383088.0,,1385
2315,1439016.0,,1387
2316,,1321.0,1388
2317,,1969.0,1388
2318,,1686.0,1388
2319,,1678.0,1389
2320,,1257.0,1389
2321,923041.0,,1389
2322,,1134.0,1389
2323,900165.0,,1392
2324,731673.0,,1392
2325,920109.0,,1392
2326,,1827.0,1392
2327,877195.0,,1394
2328,1304711.0,,1394
2329,1877585.0,,1394
2330,382131.0,,1394
2331,885380.0,,1397
2332,142755.0,,1397
2333,844880.0,,1397
2334,436084.0,,1398
2335,244925.0,,1398
2336,257811.0,,1398
2337,1083262.0,,1398
2338,1247041.0,,1400
2339,916851.0,,1400
2340,1745618.0,,1400
2341,745339.0,,1400
2342,449051.0,,1402
2343,857118.0,,1402
2344,868085.0,,1402
2345,,2027.0,1402
2346,,1803.0,1403
2347,,2107.0,1405
2348,1305389.0,,1405
2349,,1515.0,1406
2350,,1369.0,1406
2351,,1642.0,1406
2352,,1341.0,1406
2353,1312586.0,,1408
2354,1479358.0,,1408
2355,873782.0,,1408
2356,567366.0,,1408
2357,901630.0,,1411
2358,914044.0,,1411
2359,940127.0,,1411
2360,885042.0,,1413
2361,919548.0,,1413
2362,,1321.0,1415
2363,,1969.0,1415
2364,,1686.0,1415
2365,920917.0,,1416
2366,887102.0,,1416
2367,,1504.0,1416
2368,,2242.0,1416
2369,1184561.0,,1417
2370,1126032.0,,1417
2371,1844468.0,,1419
2372,1213237.0,,1419
2373,826357.0,,1423
2374,1448051.0,,1423
2375,681995.0,,1423
2376,839685.0,,1423
2377,1269381.0,,1425
2378,1733666.0,,1425
2379,1253520.0,,1425
2380,1710180.0,,1425
2381,937982.0,,1427
2382,,1515.0,1428
2383,,1369.0,1428
2384,,1642.0,1428
2385,,1341.0,1428
2386,702892.0,,1431
2387,919513.0,,1431
2388,772603.0,,1431
2389,1584468.0,,1433
2390,1703283.0,,1433
2391,772228.0,,1433
2392,1540769.0,,1433
2393,950543.0,,1436
2394,888857.0,,1436
2395,,1504.0,1436
2396,,2298.0,1436
2397,865294.0,,1437
2398,932397.0,,1437
2399,848689.0,,1437
2400,914089.0,,1437
2401,1527148.0,,1439
2402,1324960.0,,1439
2403,1149075.0,,1439
2404,1727248.0,,1439
2405,907173.0,,1440
2406,889436.0,,1440
2407,924277.0,,1440
2408,796748.0,,1440
2409,860131.0,,1441
2410,,2079.0,1442
2411,,1932.0,1442
2412,,1291.0,1442
2413,,1831.0,1442
2414,450924.0,,1445
2415,513152.0,,1445
2416,673340.0,,1445
2417,1807984.0,,1445
2418,723673.0,,1446
2419,419027.0,,1446
2420,849352.0,,1446
2421,,1340.0,1446
2422,,1678.0,1449
2423,,1257.0,1449
2424,933487.0,,1449
2425,,1134.0,1449
2426,,1829.0,1451
2427,1073790.0,,1451
2428,802879.0,,1451
2429,920329.0,,1454
2430,900643.0,,1454
2431,937756.0,,1454
2432,898439.0,,1454
2433,,1222.0,1455
2434,950549.0,,1455
2435,925566.0,,1455
2436,920975.0,,1457
2437,917981.0,,1457
2438,928117.0,,1457
2439,722454.0,,1457
2440,,1693.0,1458
2441,747514.0,,1458
2442,918112.0,,1458
2443,1708554.0,,1459
2444,1108117.0,,1461
2445,1729991.0,,1461
2446,700077.0,,1462
2447,956627.0,,1462
2448,827500.0,,1462
2449,686562.0,,1462
2450,896238.0,,1465
